lkp_seq,lov_group_id,field_name,lkp_value,return_cd,src_sys_cd,data_element_id
1733,LOV6,RGST_ADR_COUNTRY,UA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,UM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,UZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,WF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,YT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GL,0,IDST,121
1247,LOV42,CMPNT_MEASURE_TYPE,ACCV,0,CV15,42
1249,LOV42,CMPNT_MEASURE_TYPE,DTHB,0,CV15,42
1251,LOV42,CMPNT_MEASURE_TYPE,GRCN,0,CV15,42
1252,LOV42,CMPNT_MEASURE_TYPE,GROS,0,CV15,42
1253,LOV42,CMPNT_MEASURE_TYPE,INIT,0,CV15,42
1255,LOV42,CMPNT_MEASURE_TYPE,MODA,0,CV15,42
1258,LOV42,CMPNT_MEASURE_TYPE,PLNA,0,CV15,42
1259,LOV42,CMPNT_MEASURE_TYPE,POLV,0,CV15,42
1260,LOV42,CMPNT_MEASURE_TYPE,SURV,0,CV15,42
1264,LOV42,CMPNT_MEASURE_TYPE,RMDA,0,CV15,42
1265,LOV42,CMPNT_MEASURE_TYPE,RMDF,0,CV15,42
1266,LOV42,CMPNT_MEASURE_TYPE,SYSW,0,CV15,42
1270,LOV42,CMPNT_MEASURE_TYPE,ACCV,0,PMF,42
1271,LOV42,CMPNT_MEASURE_TYPE,DIVC,0,PMF,42
1272,LOV42,CMPNT_MEASURE_TYPE,DTHB,0,PMF,42
1273,LOV42,CMPNT_MEASURE_TYPE,FACE,0,PMF,42
1275,LOV42,CMPNT_MEASURE_TYPE,GROS,0,PMF,42
1276,LOV42,CMPNT_MEASURE_TYPE,INIT,0,PMF,42
1277,LOV42,CMPNT_MEASURE_TYPE,MECT,0,PMF,42
1278,LOV42,CMPNT_MEASURE_TYPE,MODA,0,PMF,42
1279,LOV42,CMPNT_MEASURE_TYPE,NETD,0,PMF,42
1280,LOV42,CMPNT_MEASURE_TYPE,ORIG,0,PMF,42
1281,LOV42,CMPNT_MEASURE_TYPE,PLNA,0,PMF,42
1282,LOV42,CMPNT_MEASURE_TYPE,POLV,0,PMF,42
1283,LOV42,CMPNT_MEASURE_TYPE,SURV,0,PMF,42
1286,LOV42,CMPNT_MEASURE_TYPE,WITH,0,PMF,42
1291,LOV42,CMPNT_MEASURE_TYPE,CVGM,0,PMF,42
1292,LOV42,CMPNT_MEASURE_TYPE,PREM,0,PMF,42
1291,LOV42,CMPNT_MEASURE_TYPE,SAMT,0,PMF,42
1292,LOV42,CMPNT_MEASURE_TYPE,SFRQ,0,PMF,42
1247,LOV42,CMPNT_MEASURE_TYPE,ACCV,0,IDST,42
1248,LOV42,CMPNT_MEASURE_TYPE,DIVC,0,IDST,42
1249,LOV42,CMPNT_MEASURE_TYPE,DTHB,0,IDST,42
1250,LOV42,CMPNT_MEASURE_TYPE,FACE,0,IDST,42
1252,LOV42,CMPNT_MEASURE_TYPE,GROS,0,IDST,42
1255,LOV42,CMPNT_MEASURE_TYPE,MODA,0,IDST,42
1256,LOV42,CMPNT_MEASURE_TYPE,NETD,0,IDST,42
1257,LOV42,CMPNT_MEASURE_TYPE,ORIG,0,IDST,42
1258,LOV42,CMPNT_MEASURE_TYPE,PLNA,0,IDST,42
1259,LOV42,CMPNT_MEASURE_TYPE,POLV,0,IDST,42
1260,LOV42,CMPNT_MEASURE_TYPE,SURV,0,IDST,42
1263,LOV42,CMPNT_MEASURE_TYPE,WITH,0,IDST,42
1269,LOV42,CMPNT_MEASURE_TYPE,PREM,0,IDST,42
1270,LOV55,CMPNT_VERSION_CD,SYSINVST,0,PMF,55
1271,LOV55,CMPNT_VERSION_CD,SYSINVST1,0,PMF,55
1272,LOV55,CMPNT_VERSION_CD,SYSINVST2,0,PMF,55
1589,LOV28,CMPNT_PLAN_CD,0WP65,0,PMF,57
1589,LOV28,CMPNT_PLAN_CD,0WP60,0,PMF,57
1589,LOV28,CMPNT_PLAN_CD,0WP64,0,PMF,57
1589,LOV28,CMPNT_PLAN_CD,0WP59,0,PMF,57
203,LOV15,HOLD_RES_ST,AS,0,PMF,16
204,LOV15,HOLD_RES_ST,MP,0,PMF,16
1857,LOV5,RGST_ADR_ST,AS,0,PMF,117
1858,LOV5,RGST_ADR_ST,MP,0,PMF,117
203,LOV15,HOLD_RES_ST,MH,0,PMF,16
204,LOV15,HOLD_RES_ST,PW,0,PMF,16
1857,LOV5,RGST_ADR_ST,MH,0,PMF,117
1858,LOV5,RGST_ADR_ST,PW,0,PMF,117
